"13038","","魚","まこがれい","100g","","","","","","","","","","宮城（仙台湾）","小型底曳網漁業","","","4.7","","","","","","","3","3","3","3","生","",""
"13039","","魚","子持ちがれい","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.85","","","","","","","3","3","3","3","生","",""
"13040","","魚","かわはぎ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.97","","","","","","","3","3","3","3","生","",""
"13041","","魚","かんぱち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.59","","","","","","","3","3","3","3","生","",""
"13042","","魚","きす","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13043","","魚","きちじ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.73","","","","","","","3","3","3","3","生","",""
"13044","","魚","きびなご","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.28","","","","","","","3","3","3","3","生","",""
"13045","","魚","キングクリップ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13046","","魚","ぎんだら","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13047","","魚","きんめだい","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","","",""
"13048","","魚","ぐち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.61","","","","","","","3","3","3","3","生","",""
"13049","","魚","にべ・ぐち類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.61","","","","","","","3","3","3","3","","",""
"13050","","魚","まごち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13051","","魚","めごち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13052","","魚","このしろ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.88","","","","","","","3","3","3","3","生","",""
"13053","","魚","さけ・ます類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","0.96","","","","","","","3","3","3","3","","",""
"13054","","魚","ぎんざけ","100g","","","","","","","","","","宮城","養殖業","","","3.39","","","","","","","3","3","3","3","生","",""
"13055","","魚","しろざけ（秋鮭）","100g","","","","","","","","","","北海道","定置網漁業","","","0.05","","","","","","","3","3","3","3","生","低位・減少",""
"13056","","魚","さば類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.41","","","","","","","3","3","3","3","","中位・増加",""
"13057","","魚","さば類","100g","","","","","","","","","","北部太平洋","まき網漁業","","","2.9","","","","","","","3","3","3","3","","中位・増加",""
"13058","","魚","まさば","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.41","","","","","","","3","3","3","3","生","",""
"13059","","魚","たいせいようさば","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.41","","","","","","","3","3","3","3","生","",""
"13060","","魚","あぶらつのざめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.84","","","","","","","3","3","3","3","生","",""
"13061","","魚","さめ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.84","","","","","","","3","3","3","3","","",""
"13062","","魚","よしきりざめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.84","","","","","","","3","3","3","3","","",""
"13063","","魚","さより","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13064","","魚","さわら類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.57","","","","","","","3","3","3","3","生","",""
"13065","","魚","さんま","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.08","","","","","","","3","3","3","3","生","",""
"13066","","魚","さんま","100g","","","","","","","","","","北海道・三陸沖","棒受網漁業","","","0.38","","","","","","","3","3","3","3","生","",""
"13067","","魚","しいら類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.71","","","","","","","3","3","3","3","生","",""
"13068","","魚","したびらめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.85","","","","","","","3","3","3","3","生","",""
"13069","","魚","しらうお","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","低位・減少",""
"13070","","魚","シルバー","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.91","","","","","","","3","3","3","3","生","低位・減少",""
"13071","","魚","すずき類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13072","","魚","たい類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.05","","","","","","","3","3","3","3","","",""
"13073","","魚","たかさご・グルクン","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","","",""
"13074","","魚","たかべ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13075","","魚","たちうお","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.21","","","","","","","3","3","3","3","生","",""
"13076","","魚","たらこ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","生","",""
"13077","","魚","たら類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","","",""
"13078","","魚","でんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","","",""
"13079","","魚","ちか","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","","",""
"13080","","魚","ナイルティラピア","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13081","","魚","とびうお類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.79","","","","","","","3","3","3","3","生","",""
"13082","","魚","なまず","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13083","","魚","にぎす類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.55","","","","","","","3","3","3","3","生","",""
"13084","","魚","にしん","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.28","","","","","","","3","3","3","3","","",""
"13085","","魚","かずのこ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.28","","","","","","","3","3","3","3","","",""
"13086","","魚","はぜ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13087","","魚","はたはた","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.34","","","","","","","3","3","3","3","生","",""
"13088","","魚","はまふえふき","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.05","","","","","","","3","3","3","3","生","",""
"13089","","魚","はも","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.39","","","","","","","3","3","3","3","生","",""
"13090","","魚","みなみくろたち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","","",""
"13091","","魚","ひらまさ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.59","","","","","","","3","3","3","3","生","",""
"13092","","魚","ひらめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.29","","","","","","","3","3","3","3","生","",""
"13093","","魚","ひらめ","100g","","","","","","","","","","宮城（仙台湾）","小型底曳網漁業","","","4.7","","","","","","","3","3","3","3","生","",""
"13094","","魚","ひらめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.29","","","","","","","3","3","3","3","生","",""
"13095","","魚","とらふぐ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.97","","","","","","","3","3","3","3","生","",""
"13096","","魚","ふぐ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.97","","","","","","","3","3","3","3","生","",""
"13097","","魚","まふぐ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.97","","","","","","","3","3","3","3","生","",""
"13098","","魚","はまち","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.47","","","","","","","3","3","3","3","","",""
"13099","","魚","ぶり類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.47","","","","","","","3","3","3","3","","",""
"13100","","魚","ほうぼう","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13101","","魚","ほき","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","生","",""
"13102","","魚","ほっけ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.13","","","","","","","3","3","3","3","生","",""
"13103","","魚","ぼら類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.86","","","","","","","3","3","3","3","","高位・増加",""
"13104","","魚","くろまぐろ","100g","","","","","","","","","","大西洋","遠洋延縄漁業","","","16.499","","","","","","","3","3","3","3","生・赤身","",""
"13105","","魚","まぐろ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.73","","","","","","","3","3","3","3","","",""
"13106","","魚","めじまぐろ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.73","","","","","","","3","3","3","3","生","",""
"13107","","魚","マジェランあいなめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13108","","魚","まながつお","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13109","","魚","みなみだら","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","","",""
"13110","","魚","むつ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13111","","魚","めじな","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","生","",""
"13112","","魚","めばる","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","生","",""
"13113","","魚","めぬけ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","9.56","","","","","","","3","3","3","3","","",""
"13114","","魚","メルルーサ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.56","","","","","","","3","3","3","3","生","",""
"13115","","魚","やつめうなぎ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","14.19","","","","","","","3","3","3","3","生","",""
"13116","","魚","わかさぎ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","0.96","","","","","","","3","3","3","3","生","─",""
"13117","","魚","ごまさば","100g","","","","","","","","","","平均（統計値）","漁業全般","","","1.41","","","","","","","3","3","3","3","生","",""
"13118","","魚","その他の魚類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","5.6","","","","","","","3","3","3","3","","",""
"13119","","貝","あかがい","100g","","","","","","","","","","宮城（閖上）","小型底曳網漁業","","","7.7","","","","","","","3","3","3","3","生","",""
"13120","","貝","まがき","100g","","","","","","","","","","宮城（南三陸）","養殖（エコラベル）","","","1.6","","","","","","","3","3","3","3","","",""
"13121","","貝","貝","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.4","","","","","","","3","3","3","3","","",""
"13122","","海老","えび類","100g","","","","","","","","","","平均（統計値）","養殖業","","","2.43","","","","","","","3","3","3","3","","",""
"13123","","海老","ブラックタイガー","100g","","","","","","","","","","平均（統計値）","養殖業","","","2.43","","","","","","","3","3","3","3","","",""
"13124","","蟹","毛がに","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","","",""
"13125","","蟹","かに類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.1","","","","","","","3","3","3","3","","",""
"13126","","烏賊","けんさきいか","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.06","","","","","","","3","3","3","3","","",""
"13127","","烏賊","いか類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.06","","","","","","","3","3","3","3","","",""
"13128","","烏賊","するめいか","100g","","","","","","","","","","北海道","いか釣り漁業","","","2.23","","","","","","","3","3","3","3","生","",""
"13129","","烏賊","するめいか","100g","","","","","","","","","","北海道","定置網漁業","","","0.05","","","","","","","3","3","3","3","生","",""
"13130","","烏賊","するめいか","100g","","","","","","","","","","北海道","沖合底曳網漁業","","","0.5","","","","","","","3","3","3","3","生","",""
"13131","","蛸","いいだこ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.12","","","","","","","3","3","3","3","","",""
"13132","","蛸","たこ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.12","","","","","","","3","3","3","3","","",""
"13133","","蛸","まだこ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.12","","","","","","","3","3","3","3","","",""
"13134","","その他魚介類","うに類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.22","","","","","","","3","3","3","3","","",""
"13135","","その他魚介類","おきあみ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.54","","","","","","","3","3","3","3","","",""
"13136","","その他魚介類","しゃこ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","14.19","","","","","","","3","3","3","3","","",""
"13137","","その他魚介類","その他の水産動物類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","14.19","","","","","","","3","3","3","3","","",""
"13138","","その他魚介類","なまこ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.34","","","","","","","3","3","3","3","","",""
"13139","","その他魚介類","海産ほ乳類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.16","","","","","","","3","3","3","3","","",""
"13140","","海藻類","あらめ蒸し干し","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13141","","海藻類","えごのり素干し","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13142","","海藻類","おごのり","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13143","","海藻類","その他の海藻類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13144","","海藻類","うみぶどう","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13145","","海藻類","えながおにこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13146","","海藻類","がごめこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13147","","海藻類","ながこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13148","","海藻類","ほそめこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13149","","海藻類","こんぶ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13150","","海藻類","まこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13151","","海藻類","みついしこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13152","","海藻類","りしりこんぶ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13153","","海藻類","刻み昆布","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13154","","海藻類","削り昆布","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"13155","","海藻類","すいぜんじのり","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13156","","海藻類","てんぐさ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.3","","","","","","","3","3","3","3","","",""
"13157","","海藻類","とさかのり","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13158","","海藻類","ひとえぐさ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13159","","海藻類","ふのり","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13160","","海藻類","まつも","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.23","","","","","","","3","3","3","3","","",""
"13161","","海藻類","わかめ類","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.2","","","","","","","3","3","3","3","","",""
"13162","","海藻類","乾燥わかめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.2","","","","","","","3","3","3","3","","",""
"13163","","海藻類","カットわかめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.2","","","","","","","3","3","3","3","","",""
"13164","","海藻類","めかぶわかめ","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.2","","","","","","","3","3","3","3","","",""
"13165","","海藻類","ひじき","100g","","","","","","","","","","平均（統計値）","漁業全般","","","2.19","","","","","","","3","3","3","3","","",""
"12166","","野菜類","かぶ(葉)","100g","","","","","","","","","","","","神奈川","","0.0539893330375056","","","","","","","3","3","3","3","","",""
"12167","","野菜類","かぶ(葉)","100g","","","","","","","","","","","","岐阜","","0.0833738270368628","","","","","","","3","3","3","3","","",""
"12168","","野菜類","かぶ(葉)","100g","","","","","","","","","","","","滋賀","","0.125100697533188","","","","","","","3","3","3","3","","",""
"12169","","野菜類","かぶ(葉)","100g","","","","","","","","","","","","その他（平均）","","0.0874879525358522","","","","","","","3","3","3","3","","",""
"12170","","野菜類","かぶ(根)","100g","","","","","","","","","","","","神奈川","","0.0539893330375056","","","","","","","3","3","3","3","","",""
"12171","","野菜類","かぶ(根)","100g","","","","","","","","","","","","岐阜","","0.0833738270368628","","","","","","","3","3","3","3","","",""
"12172","","野菜類","かぶ(根)","100g","","","","","","","","","","","","滋賀","","0.125100697533188","","","","","","","3","3","3","3","","",""
"12173","","野菜類","かぶ(根)","100g","","","","","","","","","","","","その他（平均）","","0.0874879525358522","","","","","","","3","3","3","3","","",""
"12174","","野菜類","ごぼう","100g","","","","","","","","","","","","北海道","","0.113925631197437","","","","","","","3","3","3","3","","",""
"12175","","野菜類","ごぼう","100g","","","","","","","","","","","","青森","","0.232061092744194","","","","","","","3","3","3","3","","",""
"12176","","野菜類","ごぼう","100g","","","","","","","","","","","","秋田","","0.304637513966344","","","","","","","3","3","3","3","","",""
"12177","","野菜類","ごぼう","100g","","","","","","","","","","","","千葉","","0.157518420561202","","","","","","","3","3","3","3","","",""
"12178","","野菜類","ごぼう","100g","","","","","","","","","","","","神奈川","","0.298478586191429","","","","","","","3","3","3","3","","",""
"12179","","野菜類","ごぼう","100g","","","","","","","","","","","","熊本","","0.251270750782581","","","","","","","3","3","3","3","","",""
"12180","","野菜類","ごぼう","100g","","","","","","","","","","","","鹿児島","","0.421320058823722","","","","","","","3","3","3","3","","",""
"12181","","野菜類","ごぼう","100g","","","","","","","","","","","","その他（平均）","","0.254173150609558","","","","","","","3","3","3","3","","",""
"12182","","芋類","さといも","100g","","","","","","","","","","","","秋田","","0.196863578564655","","","","","","","3","3","3","3","","",""
"12183","","芋類","さといも","100g","","","","","","","","","","","","神奈川","","0.113206143779625","","","","","","","3","3","3","3","","",""
"12184","","芋類","さといも","100g","","","","","","","","","","","","岐阜","","0.277080066749327","","","","","","","3","3","3","3","","",""
"12185","","芋類","さといも","100g","","","","","","","","","","","","愛媛","","0.18832169480325","","","","","","","3","3","3","3","","",""
"12186","","芋類","さといも","100g","","","","","","","","","","","","熊本","","0.169714934194489","","","","","","","3","3","3","3","","",""
"12187","","芋類","さといも","100g","","","","","","","","","","","","鹿児島","","0.346565190765251","","","","","","","3","3","3","3","","",""
"12188","","芋類","さといも","100g","","","","","","","","","","","","その他（平均）","","0.215291934809433","","","","","","","3","3","3","3","","",""
"12189","","野菜類","しょうが","100g","","","","","","","","","","","","熊本","","0.172534827149859","","","","","","","3","3","3","3","","",""
"12190","","野菜類","しょうが","100g","","","","","","","","","","","","その他（平均）","","0.172534827149859","","","","","","","3","3","3","3","","",""
"12191","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","北海道","4月1日～6月30日","0.0277274432131902","","","","","","","3","3","3","3","","",""
"12192","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","千葉","4月1日～6月30日","0.0210917642369321","","","","","","","3","3","3","3","","",""
"12193","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","神奈川","4月1日～6月30日","0.0721385848783032","","","","","","","3","3","3","3","","",""
"12194","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","岐阜","4月1日～6月30日","0.0582403220055067","","","","","","","3","3","3","3","","",""
"12195","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","熊本","4月1日～6月30日","0.0774397704958416","","","","","","","3","3","3","3","","",""
"12196","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","その他（平均）","4月1日～6月30日","0.0513275769659548","","","","","","","3","3","3","3","","",""
"12197","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","北海道","7月1日～9月30日","0.0331134706169511","","","","","","","3","3","3","3","","",""
"12198","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","青森","7月1日～9月30日","0.0252464500628165","","","","","","","3","3","3","3","","",""
"12199","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","神奈川","7月1日～9月30日","0.0521125700605006","","","","","","","3","3","3","3","","",""
"12200","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","岐阜","7月1日～9月30日","0.112890136077861","","","","","","","3","3","3","3","","",""
"12201","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","熊本","7月1日～9月30日","0.0774226278785037","","","","","","","3","3","3","3","","",""
"12202","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","その他（平均）","7月1日～9月30日","0.0601570509393265","","","","","","","3","3","3","3","","",""
"12203","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","青森","10月1日～3月31日","0.0288577754953762","","","","","","","3","3","3","3","","",""
"12204","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","千葉","10月1日～3月31日","0.0135794112562501","","","","","","","3","3","3","3","","",""
"12205","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","神奈川","10月1日～3月31日","0.0475350854235385","","","","","","","3","3","3","3","","",""
"12206","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","滋賀","10月1日～3月31日","0.0827955134090501","","","","","","","3","3","3","3","","",""
"12207","","野菜類","だいこん(葉)","100g","","","","","","","","","","","","その他（平均）","10月1日～3月31日","0.0479700033629462","","","","","","","3","3","3","3","","",""
"12208","","野菜類","だいこん(根)","100g","","","","","","","","","","","","北海道","4月1日～6月30日","0.0277274432131902","","","","","","","3","3","3","3","","",""
"12209","","野菜類","だいこん(根)","100g","","","","","","","","","","","","千葉","4月1日～6月30日","0.0210917642369321","","","","","","","3","3","3","3","","",""
"12210","","野菜類","だいこん(根)","100g","","","","","","","","","","","","神奈川","4月1日～6月30日","0.0721385848783032","","","","","","","3","3","3","3","","",""
"12211","","野菜類","だいこん(根)","100g","","","","","","","","","","","","岐阜","4月1日～6月30日","0.0582403220055067","","","","","","","3","3","3","3","","",""
